keyword_id,关键词,开始时间,结束时间,游戏,弹出PV,弹出IP,注册人数,激活人数,有效人数,次留人数,二登人数,活跃人数,总充值人数,总充值,新充值人数,新充值,注册转换率,激活率,有效率,次留率,二登率,活跃率
997422,大皇帝,2015-01-19,2015-01-19,大皇帝,1809,975,124,60,81,20,0,0,12,822.00,2,110,6.85%,48.39%,65.32%,16.13%,0%,0%
997424,大皇帝官网,2015-01-19,2015-01-19,大皇帝,445,316,42,27,40,14,0,0,4,60.00,1,10,9.44%,64.29%,95.24%,33.33%,0%,0%
1360644,图片子链,2015-01-19,2015-01-19,大皇帝,721,541,41,19,22,2,0,0,1,1200.00,0,0,5.69%,46.34%,53.66%,4.88%,0%,0%
1485282,三国志13,2015-01-19,2015-01-19,大皇帝,190,117,32,14,17,5,0,0,2,2100.00,1,100,16.84%,43.75%,53.13%,15.63%,0%,0%
1559131,三国,2015-01-19,2015-01-19,大皇帝,156,117,30,11,10,4,0,0,1,50.00,0,0,19.23%,36.67%,33.33%,13.33%,0%,0%
1360643,文字子链,2015-01-19,2015-01-19,大皇帝,1269,944,25,11,17,2,0,0,1,100.00,0,0,1.97%,44%,68%,8%,0%,0%
1485004,三国群英传,2015-01-19,2015-01-19,大皇帝,124,108,18,6,6,2,0,0,1,1200.00,0,0,14.52%,33.33%,33.33%,11.11%,0%,0%
1559132,三国乱世,2015-01-19,2015-01-19,大皇帝,137,119,18,7,6,2,0,0,0,0.00,0,0,13.14%,38.89%,33.33%,11.11%,0%,0%
1360427,大皇帝网页游戏,2015-01-19,2015-01-19,大皇帝,147,96,13,10,15,2,0,0,2,330.00,0,0,8.84%,76.92%,115.38%,15.38%,0%,0%
997423,游族大皇帝,2015-01-19,2015-01-19,大皇帝,48,25,12,11,11,0,0,0,0,0.00,0,0,25%,91.67%,91.67%,0%,0%,0%
1463565,宫廷计,2015-01-19,2015-01-19,大皇帝,35,28,11,5,5,0,0,0,0,0.00,0,0,31.43%,45.45%,45.45%,0%,0%,0%
1485269,三国志,2015-01-19,2015-01-19,大皇帝,101,79,10,4,4,0,0,0,0,0.00,0,0,9.9%,40%,40%,0%,0%,0%
1485011,三国群英传7,2015-01-19,2015-01-19,大皇帝,89,75,8,1,1,0,0,0,0,0.00,0,0,8.99%,12.5%,12.5%,0%,0%,0%
1462409,君临天下,2015-01-19,2015-01-19,大皇帝,51,44,7,2,2,0,0,0,0,0.00,0,0,13.73%,28.57%,28.57%,0%,0%,0%
1484563,真三国无双,2015-01-19,2015-01-19,大皇帝,33,27,7,2,2,0,0,0,0,0.00,0,0,21.21%,28.57%,28.57%,0%,0%,0%
1484611,真三国无双7猛将传,2015-01-19,2015-01-19,大皇帝,28,24,6,2,2,0,0,0,0,0.00,0,0,21.43%,33.33%,33.33%,0%,0%,0%
1484567,真三国无双5,2015-01-19,2015-01-19,大皇帝,40,31,6,2,1,0,0,0,0,0.00,0,0,15%,33.33%,16.67%,0%,0%,0%
1485324,三国志13中文版,2015-01-19,2015-01-19,大皇帝,30,23,6,2,2,0,0,0,0,0.00,0,0,20%,33.33%,33.33%,0%,0%,0%
1485295,三国志12威力加强版,2015-01-19,2015-01-19,大皇帝,70,64,5,1,1,1,0,0,0,0.00,0,0,7.14%,20%,20%,20%,0%,0%
1463681,傲视天地,2015-01-19,2015-01-19,大皇帝,28,26,5,2,1,0,0,0,1,300.00,0,0,17.86%,40%,20%,0%,0%,0%
1484569,真三国无双7,2015-01-19,2015-01-19,大皇帝,49,46,4,2,2,1,0,0,0,0.00,0,0,8.16%,50%,50%,25%,0%,0%
1486324,p三国之全面战争,2015-01-19,2015-01-19,大皇帝,16,16,4,2,2,0,0,0,0,0.00,0,0,25%,50%,50%,0%,0%,0%
1485657,塔防三国志,2015-01-19,2015-01-19,大皇帝,45,44,4,2,2,0,0,0,0,0.00,0,0,8.89%,50%,50%,0%,0%,0%
1559135,三国小镇2,2015-01-19,2015-01-19,大皇帝,11,11,3,2,2,0,0,0,0,0.00,0,0,27.27%,66.67%,66.67%,0%,0%,0%
1456880,单机网页游戏,2015-01-19,2015-01-19,大皇帝,3,1,3,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1453861,塔防游戏大全,2015-01-19,2015-01-19,大皇帝,16,10,3,1,0,0,0,0,0,0.00,0,0,18.75%,33.33%,0%,0%,0%,0%
1484612,真三国无双6帝国,2015-01-19,2015-01-19,大皇帝,8,7,3,0,0,0,0,0,0,0.00,0,0,37.5%,0%,0%,0%,0%,0%
1462904,小小战争,2015-01-19,2015-01-19,大皇帝,14,12,3,2,1,0,0,0,0,0.00,0,0,21.43%,66.67%,33.33%,0%,0%,0%
1463776,游戏王,2015-01-19,2015-01-19,大皇帝,24,24,3,1,1,0,0,0,0,0.00,0,0,12.5%,33.33%,33.33%,0%,0%,0%
1462288,功夫,2015-01-19,2015-01-19,大皇帝,23,22,3,1,1,0,0,0,0,0.00,0,0,13.04%,33.33%,33.33%,0%,0%,0%
1465485,英雄传奇,2015-01-19,2015-01-19,大皇帝,7,6,3,1,1,0,0,0,0,0.00,0,0,42.86%,33.33%,33.33%,0%,0%,0%
1485294,三国志11威力加强版,2015-01-19,2015-01-19,大皇帝,39,37,3,2,2,0,0,0,0,0.00,0,0,7.69%,66.67%,66.67%,0%,0%,0%
1463406,迷你国,2015-01-19,2015-01-19,大皇帝,6,5,3,3,2,1,0,0,0,0.00,0,0,50%,100%,66.67%,33.33%,0%,0%
1462342,回到明朝做皇帝,2015-01-19,2015-01-19,大皇帝,13,11,3,1,1,0,0,0,0,0.00,0,0,23.08%,33.33%,33.33%,0%,0%,0%
1463246,王者天下,2015-01-19,2015-01-19,大皇帝,7,7,2,2,2,1,0,0,0,0.00,0,0,28.57%,100%,100%,50%,0%,0%
1484566,真三国无双4,2015-01-19,2015-01-19,大皇帝,13,12,2,0,0,0,0,0,0,0.00,0,0,15.38%,0%,0%,0%,0%,0%
1463059,纵横九州,2015-01-19,2015-01-19,大皇帝,28,26,2,0,0,0,0,0,0,0.00,0,0,7.14%,0%,0%,0%,0%,0%
1479190,p大网页游戏,2015-01-19,2015-01-19,大皇帝,2,1,2,1,1,1,0,0,0,0.00,0,0,100%,50%,50%,50%,0%,0%
1438533,卡牌游戏,2015-01-19,2015-01-19,大皇帝,9,9,2,1,3,0,0,0,0,0.00,0,0,22.22%,50%,150%,0%,0%,0%
1485281,三国志12,2015-01-19,2015-01-19,大皇帝,4,4,2,1,1,0,0,0,1,2500.00,0,0,50%,50%,50%,0%,0%,0%
1485949,三国风云,2015-01-19,2015-01-19,大皇帝,6,6,2,0,0,0,0,0,0,0.00,0,0,33.33%,0%,0%,0%,0%,0%
1463619,盗墓笔记,2015-01-19,2015-01-19,大皇帝,58,52,2,0,0,0,0,0,0,0.00,0,0,3.45%,0%,0%,0%,0%,0%
1436858,三国游戏排行榜,2015-01-19,2015-01-19,大皇帝,3,2,2,1,2,0,0,0,0,0.00,0,0,66.67%,50%,100%,0%,0%,0%
1484470,p国战,2015-01-19,2015-01-19,大皇帝,15,13,2,0,0,0,0,0,0,0.00,0,0,13.33%,0%,0%,0%,0%,0%
1527884,三国小镇,2015-01-19,2015-01-19,大皇帝,24,22,2,2,2,1,0,0,0,0.00,0,0,8.33%,100%,100%,50%,0%,0%
1434798,三国类网页游戏,2015-01-19,2015-01-19,大皇帝,8,8,2,1,1,1,0,0,0,0.00,0,0,25%,50%,50%,50%,0%,0%
1484604,三国无双7猛将传,2015-01-19,2015-01-19,大皇帝,25,20,2,0,0,0,0,0,0,0.00,0,0,8%,0%,0%,0%,0%,0%
1484556,三国无双,2015-01-19,2015-01-19,大皇帝,16,15,2,0,0,0,0,0,0,0.00,0,0,12.5%,0%,0%,0%,0%,0%
1477826,p最赚钱的游戏,2015-01-19,2015-01-19,大皇帝,2,2,2,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1485271,三国志2,2015-01-19,2015-01-19,大皇帝,9,4,2,1,1,1,0,0,0,0.00,0,0,22.22%,50%,50%,50%,0%,0%
1485764,p三国志11,2015-01-19,2015-01-19,大皇帝,5,3,2,1,1,0,0,0,0,0.00,0,0,40%,50%,50%,0%,0%,0%
1456731,格斗游戏,2015-01-19,2015-01-19,大皇帝,4,4,2,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1465968,三国战纪,2015-01-19,2015-01-19,大皇帝,9,8,2,0,0,0,0,0,0,0.00,0,0,22.22%,0%,0%,0%,0%,0%
1484610,真三国无双6猛将传,2015-01-19,2015-01-19,大皇帝,10,10,2,0,0,0,0,0,0,0.00,0,0,20%,0%,0%,0%,0%,0%
1434690,策略类网游,2015-01-19,2015-01-19,大皇帝,6,6,2,1,1,1,0,0,0,0.00,0,0,33.33%,50%,50%,50%,0%,0%
1485012,三国群英传8,2015-01-19,2015-01-19,大皇帝,16,15,2,0,0,0,0,0,0,0.00,0,0,12.5%,0%,0%,0%,0%,0%
1463590,飞天西游,2015-01-19,2015-01-19,大皇帝,22,20,2,1,1,1,0,0,0,0.00,0,0,9.09%,50%,50%,50%,0%,0%
1559238,三国群英传ol,2015-01-19,2015-01-19,大皇帝,6,5,2,1,1,0,0,0,0,0.00,0,0,33.33%,50%,50%,0%,0%,0%
1463432,乱世三国,2015-01-19,2015-01-19,大皇帝,19,14,1,0,0,0,0,0,0,0.00,0,0,5.26%,0%,0%,0%,0%,0%
1434827,三国策略网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1463626,大闹天宫,2015-01-19,2015-01-19,大皇帝,11,9,1,1,1,0,0,0,0,0.00,0,0,9.09%,100%,100%,0%,0%,0%
1485639,幻想三国志,2015-01-19,2015-01-19,大皇帝,2,2,1,1,0,0,0,0,0,0.00,0,0,50%,100%,0%,0%,0%,0%
1456736,格斗网游,2015-01-19,2015-01-19,大皇帝,5,5,1,0,0,0,0,0,0,0.00,0,0,20%,0%,0%,0%,0%,0%
1462815,文明争霸,2015-01-19,2015-01-19,大皇帝,2,2,1,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1485008,三国群英传4,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1559607,国宝三国游戏,2015-01-19,2015-01-19,大皇帝,5,5,1,1,1,1,0,0,0,0.00,0,0,20%,100%,100%,100%,0%,0%
1462283,钢魂,2015-01-19,2015-01-19,大皇帝,7,7,1,0,0,0,0,0,0,0.00,0,0,14.29%,0%,0%,0%,0%,0%
1471951,汉末风云之大夏帝国,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1462635,忍者风云,2015-01-19,2015-01-19,大皇帝,9,9,1,0,0,0,0,0,0,0.00,0,0,11.11%,0%,0%,0%,0%,0%
1463537,狐仙,2015-01-19,2015-01-19,大皇帝,8,8,1,1,1,0,0,0,0,0.00,0,0,12.5%,100%,100%,0%,0%,0%
1558960,三国卡牌游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1455126,卡牌类游戏,2015-01-19,2015-01-19,大皇帝,3,3,1,1,1,0,0,0,0,0.00,0,0,33.33%,100%,100%,0%,0%,0%
1559633,三国单机游戏排行榜,2015-01-19,2015-01-19,大皇帝,5,4,1,1,1,1,0,0,0,0.00,0,0,20%,100%,100%,100%,0%,0%
1477371,p三国的游戏,2015-01-19,2015-01-19,大皇帝,4,3,1,1,1,0,0,0,0,0.00,0,0,25%,100%,100%,0%,0%,0%
1434687,策略网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,1,0,0,0,0.00,0,0,100%,100%,100%,100%,0%,0%
1559653,三国演义游戏,2015-01-19,2015-01-19,大皇帝,3,3,1,0,0,0,0,0,0,0.00,0,0,33.33%,0%,0%,0%,0%,0%
1469185,吕氏皇朝,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1447405,51玩网页游戏平台,2015-01-19,2015-01-19,大皇帝,32,27,1,1,1,0,0,0,0,0.00,0,0,3.13%,100%,100%,0%,0%,0%
1478238,p抓宠物游戏,2015-01-19,2015-01-19,大皇帝,2,2,1,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1484591,真三国无双网页版,2015-01-19,2015-01-19,大皇帝,2,1,1,1,1,1,0,0,0,0.00,0,0,50%,100%,100%,100%,0%,0%
1463459,乐土,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1454634,牛a网页游戏平台,2015-01-19,2015-01-19,大皇帝,6,6,1,0,0,0,0,0,0,0.00,0,0,16.67%,0%,0%,0%,0%,0%
1559594,单机三国游戏,2015-01-19,2015-01-19,大皇帝,2,2,1,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1486429,僵尸战争,2015-01-19,2015-01-19,大皇帝,4,3,1,0,0,0,0,0,0,0.00,0,0,25%,0%,0%,0%,0%,0%
1462274,烽火大陆,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1462828,五虎上将,2015-01-19,2015-01-19,大皇帝,3,3,1,0,0,0,0,0,0,0.00,0,0,33.33%,0%,0%,0%,0%,0%
1455017,类似dnf网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1485706,吞食天地三国志,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1465865,逐鹿中原,2015-01-19,2015-01-19,大皇帝,7,5,1,0,0,0,0,0,0,0.00,0,0,14.29%,0%,0%,0%,0%,0%
1462120,蹦蹦堂,2015-01-19,2015-01-19,大皇帝,3,3,1,0,0,0,0,0,0,0.00,0,0,33.33%,0%,0%,0%,0%,0%
1462664,三界乾坤,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1462897,小伟江湖,2015-01-19,2015-01-19,大皇帝,3,3,1,1,1,0,0,0,0,0.00,0,0,33.33%,100%,100%,0%,0%,0%
1478716,p什么游戏,2015-01-19,2015-01-19,大皇帝,8,6,1,1,1,1,0,0,0,0.00,0,0,12.5%,100%,100%,100%,0%,0%
1360516,大皇帝开服表,2015-01-19,2015-01-19,大皇帝,11,11,1,0,0,0,0,0,0,0.00,0,0,9.09%,0%,0%,0%,0%,0%
1463791,三国智,2015-01-19,2015-01-19,大皇帝,5,1,1,0,0,0,0,0,0,0.00,0,0,20%,0%,0%,0%,0%,0%
1453453,网页游戏经营类,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1455154,竞技类网页游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1465907,帝国霸业,2015-01-19,2015-01-19,大皇帝,2,2,1,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1473145,权霸三国,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1478078,p最新成人游戏,2015-01-19,2015-01-19,大皇帝,21,20,1,1,1,0,0,0,0,0.00,0,0,4.76%,100%,100%,0%,0%,0%
1462921,星佳城市,2015-01-19,2015-01-19,大皇帝,4,4,1,0,0,0,0,0,0,0.00,0,0,25%,0%,0%,0%,0%,0%
1559660,三国游戏大全单机版,2015-01-19,2015-01-19,大皇帝,39,27,1,0,0,0,0,0,0,0.00,0,0,2.56%,0%,0%,0%,0%,0%
1462767,天宠岛,2015-01-19,2015-01-19,大皇帝,3,3,1,0,0,0,0,0,0,0.00,0,0,33.33%,0%,0%,0%,0%,0%
1484565,真三国无双3,2015-01-19,2015-01-19,大皇帝,9,8,1,1,1,0,0,0,0,0.00,0,0,11.11%,100%,100%,0%,0%,0%
1463421,猫游记,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1463625,大唐双龙传,2015-01-19,2015-01-19,大皇帝,3,3,1,1,1,0,0,0,0,0.00,0,0,33.33%,100%,100%,0%,0%,0%
1470144,木牛流马,2015-01-19,2015-01-19,大皇帝,27,26,1,1,1,0,0,0,0,0.00,0,0,3.7%,100%,100%,0%,0%,0%
1474552,英雄三国,2015-01-19,2015-01-19,大皇帝,10,10,1,0,0,0,0,0,1,10.00,0,0,10%,0%,0%,0%,0%,0%
1478251,p纸牌游戏,2015-01-19,2015-01-19,大皇帝,8,6,1,1,1,0,0,0,0,0.00,0,0,12.5%,100%,100%,0%,0%,0%
1463058,自由星球,2015-01-19,2015-01-19,大皇帝,15,11,1,0,0,0,0,0,0,0.00,0,0,6.67%,0%,0%,0%,0%,0%
1462089,安特进行曲,2015-01-19,2015-01-19,大皇帝,1,1,1,1,0,0,0,0,0,0.00,0,0,100%,100%,0%,0%,0%,0%
1468534,悍戚,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1462842,西普大陆,2015-01-19,2015-01-19,大皇帝,22,22,1,1,1,1,0,0,0,0.00,0,0,4.55%,100%,100%,100%,0%,0%
1558936,电脑卡牌游戏,2015-01-19,2015-01-19,大皇帝,2,2,1,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1559631,三国单机游戏大全,2015-01-19,2015-01-19,大皇帝,5,5,1,0,0,0,0,0,0,0.00,0,0,20%,0%,0%,0%,0%,0%
1462306,海贼大冒险,2015-01-19,2015-01-19,大皇帝,13,11,1,0,0,0,0,0,0,0.00,0,0,7.69%,0%,0%,0%,0%,0%
1462430,乐贝星空,2015-01-19,2015-01-19,大皇帝,6,6,1,1,1,0,0,0,0,0.00,0,0,16.67%,100%,100%,0%,0%,0%
1477329,p战争游戏,2015-01-19,2015-01-19,大皇帝,10,10,1,1,1,0,0,0,0,0.00,0,0,10%,100%,100%,0%,0%,0%
1463153,野人纪,2015-01-19,2015-01-19,大皇帝,2,2,1,1,1,0,0,0,0,0.00,0,0,50%,100%,100%,0%,0%,0%
1453657,网络游戏射击游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1462339,皇帝传,2015-01-19,2015-01-19,大皇帝,4,4,1,0,0,0,0,0,0,0.00,0,0,25%,0%,0%,0%,0%,0%
1477575,p卡牌游戏,2015-01-19,2015-01-19,大皇帝,2,2,1,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1559668,三国战纪单机游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1477748,p策略类网游,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1479028,p皇帝网页游戏,2015-01-19,2015-01-19,大皇帝,3,3,1,0,0,0,0,0,1,10.00,0,0,33.33%,0%,0%,0%,0%,0%
1436808,战略游戏排行榜,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1451971,纸牌游戏,2015-01-19,2015-01-19,大皇帝,9,8,1,0,0,0,0,0,0,0.00,0,0,11.11%,0%,0%,0%,0%,0%
1486449,战争游戏2死亡代码,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1477876,p最新游戏,2015-01-19,2015-01-19,大皇帝,8,6,1,1,1,0,0,0,0,0.00,0,0,12.5%,100%,100%,0%,0%,0%
1478715,p升级快的游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1463366,泡面三国,2015-01-19,2015-01-19,大皇帝,3,3,1,0,0,0,0,0,0,0.00,0,0,33.33%,0%,0%,0%,0%,0%
1559072,三国无双5刷马,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1559641,三国热游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,1,0,0,0,0,0,0.00,0,0,100%,100%,0%,0%,0%,0%
1468771,笑傲三国,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1484551,p网络游戏,2015-01-19,2015-01-19,大皇帝,13,12,1,1,1,0,0,0,0,0.00,0,0,7.69%,100%,100%,0%,0%,0%
1559195,三国群英传7秘籍,2015-01-19,2015-01-19,大皇帝,39,34,1,0,0,0,0,0,0,0.00,0,0,2.56%,0%,0%,0%,0%,0%
1469438,三国之生化狂人,2015-01-19,2015-01-19,大皇帝,8,8,1,0,2,0,0,0,1,100.00,0,0,12.5%,0%,200%,0%,0%,0%
1477656,p战棋类网游,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1478172,p最火爆游戏,2015-01-19,2015-01-19,大皇帝,4,4,1,1,1,0,0,0,0,0.00,0,0,25%,100%,100%,0%,0%,0%
1447659,最新游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,1,2,0,0,0,0,0.00,0,0,100%,100%,200%,0%,0%,0%
1466132,三国群英传8下载中文版,2015-01-19,2015-01-19,大皇帝,3,3,1,1,1,1,0,0,0,0.00,0,0,33.33%,100%,100%,100%,0%,0%
1527951,幻想三国,2015-01-19,2015-01-19,大皇帝,10,7,1,0,0,0,0,0,0,0.00,0,0,10%,0%,0%,0%,0%,0%
1462798,挖坑,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1485006,三国群英传2,2015-01-19,2015-01-19,大皇帝,33,32,1,0,0,0,0,0,0,0.00,0,0,3.03%,0%,0%,0%,0%,0%
1485219,p三国群英传7,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1468508,风流三国,2015-01-19,2015-01-19,大皇帝,3,3,1,1,1,0,0,0,0,0.00,0,0,33.33%,100%,100%,0%,0%,0%
1559030,三国无双ol官网,2015-01-19,2015-01-19,大皇帝,3,3,1,0,0,0,0,0,0,0.00,0,0,33.33%,0%,0%,0%,0%,0%
1558934,电脑版卡牌类游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1485279,三国志10,2015-01-19,2015-01-19,大皇帝,7,5,1,0,0,0,0,0,0,0.00,0,0,14.29%,0%,0%,0%,0%,0%
1486458,装甲精英2战争沙丘,2015-01-19,2015-01-19,大皇帝,4,4,1,0,0,0,0,0,0,0.00,0,0,25%,0%,0%,0%,0%,0%
1468664,三国战神,2015-01-19,2015-01-19,大皇帝,5,4,1,0,0,0,0,0,0,0.00,0,0,20%,0%,0%,0%,0%,0%
1484477,p三国战记2,2015-01-19,2015-01-19,大皇帝,16,16,1,0,0,0,0,0,0,0.00,0,0,6.25%,0%,0%,0%,0%,0%
1446701,战棋类网络游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1559153,三国群英传11,2015-01-19,2015-01-19,大皇帝,10,10,1,1,1,0,0,0,0,0.00,0,0,10%,100%,100%,0%,0%,0%
1463798,魔物狩猎者,2015-01-19,2015-01-19,大皇帝,2,2,1,0,0,0,0,0,0,0.00,0,0,50%,0%,0%,0%,0%,0%
1455497,集换式卡牌游戏,2015-01-19,2015-01-19,大皇帝,3,3,1,1,1,0,0,0,0,0.00,0,0,33.33%,100%,100%,0%,0%,0%
1527887,三国无敌,2015-01-19,2015-01-19,大皇帝,5,5,1,0,0,0,0,0,0,0.00,0,0,20%,0%,0%,0%,0%,0%
1454185,三国网页版游戏,2015-01-19,2015-01-19,大皇帝,1,1,1,1,1,0,0,0,0,0.00,0,0,100%,100%,100%,0%,0%,0%
1559665,三国游戏下载,2015-01-19,2015-01-19,大皇帝,1,1,1,0,0,0,0,0,0,0.00,0,0,100%,0%,0%,0%,0%,0%
1467475,三国志13单机版下载,2015-01-19,2015-01-19,大皇帝,8,8,1,0,0,0,0,0,0,0.00,0,0,12.5%,0%,0%,0%,0%,0%
1527934,丰神三国,2015-01-19,2015-01-19,大皇帝,1,1,1,1,0,0,0,0,0,0.00,0,0,100%,100%,0%,0%,0%,0%
1462988,勇者之塔,2015-01-19,2015-01-19,大皇帝,18,16,1,1,1,0,0,0,0,0.00,0,0,5.56%,100%,100%,0%,0%,0%
